GEOID,NAME,total_population,total_poverty,percent_poverty
39061003900,"Census Tract 39, Hamilton County, Ohio",1828,683,0.37363238512035013
39061004702,"Census Tract 47.02, Hamilton County, Ohio",822,356,0.43309002433090027
39061006900,"Census Tract 69, Hamilton County, Ohio",2574,1014,0.3939393939393939
39061007700,"Census Tract 77, Hamilton County, Ohio",2867,1815,0.6330659225671433
39061008000,"Census Tract 80, Hamilton County, Ohio",4809,3364,0.6995217300894156
39061008400,"Census Tract 84, Hamilton County, Ohio",2107,896,0.42524916943521596
39061008501,"Census Tract 85.01, Hamilton County, Ohio",3227,2231,0.6913541989463898
39061008502,"Census Tract 85.02, Hamilton County, Ohio",1666,1442,0.865546218487395
39061008601,"Census Tract 86.01, Hamilton County, Ohio",2410,1119,0.46431535269709545
39061008800,"Census Tract 88, Hamilton County, Ohio",3511,1963,0.559099971518086
39061009200,"Census Tract 92, Hamilton County, Ohio",3635,2018,0.5551581843191197
39061009300,"Census Tract 93, Hamilton County, Ohio",2883,1030,0.3572667360388484
39061009400,"Census Tract 94, Hamilton County, Ohio",1759,1107,0.6293348493462194
39061009500,"Census Tract 95, Hamilton County, Ohio",2685,1266,0.47150837988826816
39061009700,"Census Tract 97, Hamilton County, Ohio",5956,2538,0.42612491605104097
39061009800,"Census Tract 98, Hamilton County, Ohio",2324,1115,0.479776247848537
39061010002,"Census Tract 100.02, Hamilton County, Ohio",5213,1941,0.37233838480721276
39061010300,"Census Tract 103, Hamilton County, Ohio",1539,626,0.40675763482781024
39061011000,"Census Tract 110, Hamilton County, Ohio",3253,1383,0.42514601905932986
39061022700,"Census Tract 227, Hamilton County, Ohio",3365,1311,0.38959881129271917
39061026300,"Census Tract 263, Hamilton County, Ohio",977,666,0.6816786079836233
39061026400,"Census Tract 264, Hamilton County, Ohio",2346,989,0.4215686274509804
39061026700,"Census Tract 267, Hamilton County, Ohio",1635,773,0.472782874617737
39061026900,"Census Tract 269, Hamilton County, Ohio",1818,1020,0.5610561056105611
39061027000,"Census Tract 270, Hamilton County, Ohio",3641,2244,0.6163141993957704
39061027200,"Census Tract 272, Hamilton County, Ohio",2392,1022,0.42725752508361203
39081000400,"Census Tract 4, Jefferson County, Ohio",3272,1287,0.39333740831295844
39081000800,"Census Tract 8, Jefferson County, Ohio",923,469,0.5081256771397616
39081001300,"Census Tract 13, Jefferson County, Ohio",1307,458,0.35042081101759753
39089752500,"Census Tract 7525, Licking County, Ohio",4098,1653,0.4033674963396779
39093022400,"Census Tract 224, Lorain County, Ohio",3986,1484,0.37230306071249375
39093022800,"Census Tract 228, Lorain County, Ohio",4106,1594,0.38821237213833415
39093023000,"Census Tract 230, Lorain County, Ohio",5743,2300,0.4004875500609438
39093023100,"Census Tract 231, Lorain County, Ohio",3575,1370,0.3832167832167832
39093070500,"Census Tract 705, Lorain County, Ohio",3143,1219,0.38784600699968186
39093070800,"Census Tract 708, Lorain County, Ohio",892,466,0.5224215246636771
39093070901,"Census Tract 709.01, Lorain County, Ohio",1949,1153,0.5915854284248332
39093071000,"Census Tract 710, Lorain County, Ohio",1716,718,0.4184149184149184
39093071400,"Census Tract 714, Lorain County, Ohio",3218,1330,0.4133001864512119
39093097300,"Census Tract 973, Lorain County, Ohio",2943,1190,0.40434930343187225
39095000800,"Census Tract 8, Lucas County, Ohio",1126,397,0.35257548845470693
39095001100,"Census Tract 11, Lucas County, Ohio",2727,1204,0.44151081774844153
39095001202,"Census Tract 12.02, Lucas County, Ohio",3145,1470,0.46740858505564387
39095001302,"Census Tract 13.02, Lucas County, Ohio",1989,967,0.48617395676219205
39095001400,"Census Tract 14, Lucas County, Ohio",1553,897,0.5775917578879588
39095001500,"Census Tract 15, Lucas County, Ohio",1354,490,0.361890694239291
39095001700,"Census Tract 17, Lucas County, Ohio",1350,740,0.5481481481481482
39095001900,"Census Tract 19, Lucas County, Ohio",1483,767,0.5171948752528658
39095002000,"Census Tract 20, Lucas County, Ohio",1730,765,0.4421965317919075
39095002200,"Census Tract 22, Lucas County, Ohio",1709,1228,0.7185488589818607
39095002300,"Census Tract 23, Lucas County, Ohio",1598,674,0.42177722152690866
39095002401,"Census Tract 24.01, Lucas County, Ohio",3517,1397,0.3972135342621552
39095002402,"Census Tract 24.02, Lucas County, Ohio",1510,560,0.3708609271523179
39095002500,"Census Tract 25, Lucas County, Ohio",1921,1061,0.5523165018219677
39095002700,"Census Tract 27, Lucas County, Ohio",1055,633,0.6
39095002800,"Census Tract 28, Lucas County, Ohio",1530,547,0.35751633986928105
39095002900,"Census Tract 29, Lucas County, Ohio",1603,1229,0.7666874610106051
39095003000,"Census Tract 30, Lucas County, Ohio",1850,889,0.4805405405405405
39095003200,"Census Tract 32, Lucas County, Ohio",1355,708,0.522509225092251
39095003300,"Census Tract 33, Lucas County, Ohio",1595,725,0.45454545454545453
39095003400,"Census Tract 34, Lucas County, Ohio",911,672,0.7376509330406147
39095003500,"Census Tract 35, Lucas County, Ohio",1430,600,0.4195804195804196
39095003600,"Census Tract 36, Lucas County, Ohio",1192,634,0.5318791946308725
39095003700,"Census Tract 37, Lucas County, Ohio",1238,710,0.5735056542810986
39095004000,"Census Tract 40, Lucas County, Ohio",1950,700,0.358974358974359
39095004200,"Census Tract 42, Lucas County, Ohio",1459,666,0.4564770390678547
39095004400,"Census Tract 44, Lucas County, Ohio",4035,1634,0.4049566294919455
39095004701,"Census Tract 47.01, Lucas County, Ohio",2799,1130,0.40371561271882817
39095004702,"Census Tract 47.02, Lucas County, Ohio",4275,1839,0.4301754385964912
39095004800,"Census Tract 48, Lucas County, Ohio",2849,1337,0.4692874692874693
39095005000,"Census Tract 50, Lucas County, Ohio",2053,753,0.36678032148075984
39095005100,"Census Tract 51, Lucas County, Ohio",4252,2121,0.49882408278457196
39095005300,"Census Tract 53, Lucas County, Ohio",1975,1021,0.5169620253164557
39095005400,"Census Tract 54, Lucas County, Ohio",2781,1103,0.39661992089176556
39095006700,"Census Tract 67, Lucas County, Ohio",1685,673,0.39940652818991096
39095006800,"Census Tract 68, Lucas County, Ohio",4718,2104,0.44595167443832134
39095007303,"Census Tract 73.03, Lucas County, Ohio",4353,1929,0.44314266023432114
39095010300,"Census Tract 103, Lucas County, Ohio",2257,1043,0.4621178555604785
39099800300,"Census Tract 8003, Mahoning County, Ohio",1427,534,0.37421163279607567
39099800500,"Census Tract 8005, Mahoning County, Ohio",4206,1605,0.38159771754636235
39099800600,"Census Tract 8006, Mahoning County, Ohio",1360,763,0.5610294117647059
39099801000,"Census Tract 8010, Mahoning County, Ohio",1467,690,0.4703476482617587
39099801100,"Census Tract 8011, Mahoning County, Ohio",2501,1108,0.44302279088364654
39099801300,"Census Tract 8013, Mahoning County, Ohio",2456,1070,0.43566775244299677
39099801600,"Census Tract 8016, Mahoning County, Ohio",3013,1698,0.5635579156986392
39099801700,"Census Tract 8017, Mahoning County, Ohio",1016,662,0.6515748031496063
39099802300,"Census Tract 8023, Mahoning County, Ohio",869,449,0.5166858457997698
39099802400,"Census Tract 8024, Mahoning County, Ohio",2448,998,0.4076797385620915
39099802500,"Census Tract 8025, Mahoning County, Ohio",1570,806,0.513375796178344
39099802900,"Census Tract 8029, Mahoning County, Ohio",2619,1099,0.4196258113783887
39099804300,"Census Tract 8043, Mahoning County, Ohio",904,462,0.5110619469026548
39099810300,"Census Tract 8103, Mahoning County, Ohio",1792,787,0.43917410714285715
39099813700,"Census Tract 8137, Mahoning County, Ohio",2880,1391,0.4829861111111111
39099813900,"Census Tract 8139, Mahoning County, Ohio",1674,603,0.3602150537634409
39099814000,"Census Tract 8140, Mahoning County, Ohio",3395,1500,0.4418262150220913
39099814100,"Census Tract 8141, Mahoning County, Ohio",2612,1346,0.5153139356814701
39101000100,"Census Tract 1, Marion County, Ohio",1271,526,0.4138473642800944
39101000900,"Census Tract 9, Marion County, Ohio",4159,1683,0.40466458283241163
39105964400,"Census Tract 9644, Meigs County, Ohio",3150,1239,0.3933333333333333
39113000200,"Census Tract 2, Montgomery County, Ohio",2265,899,0.3969094922737307
39113000300,"Census Tract 3, Montgomery County, Ohio",1904,811,0.4259453781512605
39113000700,"Census Tract 7, Montgomery County, Ohio",2222,980,0.44104410441044106
39113000900,"Census Tract 9, Montgomery County, Ohio",2695,1217,0.4515769944341373
39113001000,"Census Tract 10, Montgomery County, Ohio",1135,642,0.5656387665198238
39113001100,"Census Tract 11, Montgomery County, Ohio",4286,2163,0.5046663555762949
39113001200,"Census Tract 12, Montgomery County, Ohio",1011,384,0.3798219584569733
39113001700,"Census Tract 17, Montgomery County, Ohio",859,319,0.3713620488940629
39113001800,"Census Tract 18, Montgomery County, Ohio",5949,2351,0.39519246932257523
39113001900,"Census Tract 19, Montgomery County, Ohio",4709,2080,0.4417073688681249
39113002000,"Census Tract 20, Montgomery County, Ohio",3242,1172,0.36150524367674275
39113002200,"Census Tract 22, Montgomery County, Ohio",3004,1599,0.5322902796271638
39113002300,"Census Tract 23, Montgomery County, Ohio",3347,1824,0.544965640872423
39113002400,"Census Tract 24, Montgomery County, Ohio",2529,919,0.36338473705021745
39113003404,"Census Tract 34.04, Montgomery County, Ohio",1898,770,0.40569020021074814
39113003500,"Census Tract 35, Montgomery County, Ohio",2483,1252,0.5042287555376561
39113003800,"Census Tract 38, Montgomery County, Ohio",2928,1225,0.4183743169398907
39113004100,"Census Tract 41, Montgomery County, Ohio",2071,1383,0.6677933365523901
39113004200,"Census Tract 42, Montgomery County, Ohio",2444,1419,0.5806055646481179
39113004300,"Census Tract 43, Montgomery County, Ohio",2161,1070,0.4951411383618695
39113004400,"Census Tract 44, Montgomery County, Ohio",2268,867,0.38227513227513227
39113004600,"Census Tract 46, Montgomery County, Ohio",1691,795,0.47013601419278533
39113070201,"Census Tract 702.01, Montgomery County, Ohio",1419,644,0.45384073291050037
39113070202,"Census Tract 702.02, Montgomery County, Ohio",2023,903,0.4463667820069204
39113070300,"Census Tract 703, Montgomery County, Ohio",2658,1141,0.4292701279157261
39113165100,"Census Tract 1651, Montgomery County, Ohio",2403,1210,0.5035372451102789
39113165200,"Census Tract 1652, Montgomery County, Ohio",1680,606,0.3607142857142857
39119911400,"Census Tract 9114, Muskingum County, Ohio",3570,1550,0.4341736694677871
39119912100,"Census Tract 9121, Muskingum County, Ohio",3512,1474,0.41970387243735763
39133601503,"Census Tract 6015.03, Portage County, Ohio",4350,2099,0.4825287356321839
39139000600,"Census Tract 6, Richland County, Ohio",3260,1452,0.44539877300613495
39139000700,"Census Tract 7, Richland County, Ohio",2782,1095,0.3936017253774263
39139001000,"Census Tract 10, Richland County, Ohio",5035,1773,0.35213505461767625
39139001600,"Census Tract 16, Richland County, Ohio",2248,822,0.36565836298932386
39139003100,"Census Tract 31, Richland County, Ohio",2028,760,0.3747534516765286
39141956400,"Census Tract 9564, Ross County, Ohio",3338,1254,0.37567405632115036
39145003500,"Census Tract 35, Scioto County, Ohio",2387,1134,0.4750733137829912
39145003600,"Census Tract 36, Scioto County, Ohio",2352,900,0.3826530612244898
39145003700,"Census Tract 37, Scioto County, Ohio",3229,1397,0.43264168473211523
39147962900,"Census Tract 9629, Seneca County, Ohio",3593,1320,0.3673810186473699
39149972000,"Census Tract 9720, Shelby County, Ohio",3603,1285,0.35664723841243406
39151700100,"Census Tract 7001, Stark County, Ohio",1042,559,0.536468330134357
39151700300,"Census Tract 7003, Stark County, Ohio",2769,1393,0.5030697002527988
39151700500,"Census Tract 7005, Stark County, Ohio",2958,1191,0.4026369168356998
39151701300,"Census Tract 7013, Stark County, Ohio",4487,1672,0.3726320481390684
39151701500,"Census Tract 7015, Stark County, Ohio",2795,1035,0.370304114490161
39151701700,"Census Tract 7017, Stark County, Ohio",2868,1431,0.4989539748953975
39151701800,"Census Tract 7018, Stark County, Ohio",2472,1436,0.580906148867314
39151702100,"Census Tract 7021, Stark County, Ohio",3485,1364,0.3913916786226686
39151702300,"Census Tract 7023, Stark County, Ohio",3387,2296,0.6778860348390906
39151702500,"Census Tract 7025, Stark County, Ohio",3243,1147,0.35368485969781066
39151710400,"Census Tract 7104, Stark County, Ohio",914,600,0.6564551422319475
39151714200,"Census Tract 7142, Stark County, Ohio",2797,1298,0.4640686449767608
39153501100,"Census Tract 5011, Summit County, Ohio",1685,617,0.3661721068249258
39153501700,"Census Tract 5017, Summit County, Ohio",1443,824,0.571032571032571
39153501800,"Census Tract 5018, Summit County, Ohio",953,371,0.38929695697796435
39153501900,"Census Tract 5019, Summit County, Ohio",2414,1742,0.7216238608119304
39153502500,"Census Tract 5025, Summit County, Ohio",966,486,0.5031055900621118
39153503200,"Census Tract 5032, Summit County, Ohio",1800,688,0.38222222222222224
39153503400,"Census Tract 5034, Summit County, Ohio",1526,656,0.42988204456094364
39153503800,"Census Tract 5038, Summit County, Ohio",4086,1663,0.4069995105237396
39153504100,"Census Tract 5041, Summit County, Ohio",1328,799,0.6016566265060241
39153504200,"Census Tract 5042, Summit County, Ohio",2229,967,0.4338268281740691
39153504400,"Census Tract 5044, Summit County, Ohio",1482,697,0.47031039136302294
39153504500,"Census Tract 5045, Summit County, Ohio",2124,886,0.4171374764595104
39153505300,"Census Tract 5053, Summit County, Ohio",1459,906,0.6209732693625771
39153505600,"Census Tract 5056, Summit County, Ohio",1234,473,0.3833063209076175
39153505700,"Census Tract 5057, Summit County, Ohio",2548,1128,0.4427001569858713
39153506400,"Census Tract 5064, Summit County, Ohio",3068,1210,0.394393741851369
39153506500,"Census Tract 5065, Summit County, Ohio",2713,1225,0.451529671949871
39153506700,"Census Tract 5067, Summit County, Ohio",1386,613,0.4422799422799423
39153507400,"Census Tract 5074, Summit County, Ohio",1083,382,0.3527239150507849
39153508301,"Census Tract 5083.01, Summit County, Ohio",2209,1272,0.5758261656858307
39153508399,"Census Tract 5083.99, Summit County, Ohio",4730,1800,0.38054968287526425
39153508800,"Census Tract 5088, Summit County, Ohio",5957,2175,0.36511666946449556
39153509000,"Census Tract 5090, Summit County, Ohio",1837,947,0.5155144256940664
39155920500,"Census Tract 9205, Trumbull County, Ohio",976,506,0.5184426229508197
39155920600,"Census Tract 9206, Trumbull County, Ohio",3774,2100,0.5564387917329093
39155920800,"Census Tract 9208, Trumbull County, Ohio",2241,1540,0.6871932173136992
39155921100,"Census Tract 9211, Trumbull County, Ohio",4124,1723,0.41779825412221144
39155921200,"Census Tract 9212, Trumbull County, Ohio",2026,761,0.37561697926949655
39155921600,"Census Tract 9216, Trumbull County, Ohio",4024,1461,0.36307157057654077
39155933800,"Census Tract 9338, Trumbull County, Ohio",2695,1026,0.38070500927643786
39173021701,"Census Tract 217.01, Wood County, Ohio",3504,1741,0.4968607305936073
39173021702,"Census Tract 217.02, Wood County, Ohio",4864,2124,0.43667763157894735
39173021902,"Census Tract 219.02, Wood County, Ohio",5811,3030,0.5214248838409912
40013796400,"Census Tract 7964, Bryan County, Oklahoma",2094,844,0.40305635148042024
40023967200,"Census Tract 9672, Choctaw County, Oklahoma",2578,1044,0.40496508921644686
40027200100,"Census Tract 2001, Cleveland County, Oklahoma",267,129,0.48314606741573035
40027200700,"Census Tract 2007, Cleveland County, Oklahoma",242,101,0.41735537190082644
40027201201,"Census Tract 2012.01, Cleveland County, Oklahoma",1894,870,0.4593453009503696
40031000200,"Census Tract 2, Comanche County, Oklahoma",2762,1248,0.4518464880521361
40031001100,"Census Tract 11, Comanche County, Oklahoma",1932,868,0.4492753623188406
40031001400,"Census Tract 14, Comanche County, Oklahoma",1199,485,0.40450375312760634
40031001500,"Census Tract 15, Comanche County, Oklahoma",3178,1301,0.4093769666456891
40031001600,"Census Tract 16, Comanche County, Oklahoma",2044,947,0.46330724070450097
40051000100,"Census Tract 1, Grady County, Oklahoma",1231,439,0.3566206336311942
40089098700,"Census Tract 987, McCurtain County, Oklahoma",4273,1652,0.38661362040720804
40101000200,"Census Tract 2, Muskogee County, Oklahoma",1736,963,0.5547235023041475
40109100400,"Census Tract 1004, Oklahoma County, Oklahoma",2083,808,0.38790206433029284
40109101300,"Census Tract 1013, Oklahoma County, Oklahoma",3039,1178,0.38762750904902926
40109101400,"Census Tract 1014, Oklahoma County, Oklahoma",991,433,0.43693239152371344
40109102400,"Census Tract 1024, Oklahoma County, Oklahoma",3444,1209,0.3510452961672474
40109102500,"Census Tract 1025, Oklahoma County, Oklahoma",496,202,0.40725806451612906
40109102600,"Census Tract 1026, Oklahoma County, Oklahoma",552,340,0.6159420289855072
40109102700,"Census Tract 1027, Oklahoma County, Oklahoma",110,46,0.41818181818181815
40109102800,"Census Tract 1028, Oklahoma County, Oklahoma",2472,951,0.38470873786407767
40109103000,"Census Tract 1030, Oklahoma County, Oklahoma",306,152,0.49673202614379086
40109103300,"Census Tract 1033, Oklahoma County, Oklahoma",1580,641,0.40569620253164557
40109103400,"Census Tract 1034, Oklahoma County, Oklahoma",467,358,0.7665952890792291
40109103500,"Census Tract 1035, Oklahoma County, Oklahoma",312,111,0.3557692307692308
40109103602,"Census Tract 1036.02, Oklahoma County, Oklahoma",720,613,0.8513888888888889
40109103900,"Census Tract 1039, Oklahoma County, Oklahoma",3869,1621,0.4189713104161282
40109104100,"Census Tract 1041, Oklahoma County, Oklahoma",3001,1680,0.5598133955348217
40109104200,"Census Tract 1042, Oklahoma County, Oklahoma",2256,810,0.35904255319148937
40109104300,"Census Tract 1043, Oklahoma County, Oklahoma",3654,1541,0.4217296113847838
40109104400,"Census Tract 1044, Oklahoma County, Oklahoma",3701,1706,0.4609564982437179
40109104700,"Census Tract 1047, Oklahoma County, Oklahoma",1407,555,0.39445628997867804
40109105201,"Census Tract 1052.01, Oklahoma County, Oklahoma",1548,594,0.38372093023255816
40109105202,"Census Tract 1052.02, Oklahoma County, Oklahoma",1179,498,0.4223918575063613
40109105300,"Census Tract 1053, Oklahoma County, Oklahoma",3227,1272,0.3941741555624419
40109105500,"Census Tract 1055, Oklahoma County, Oklahoma",3651,1341,0.36729663105998356
40109105600,"Census Tract 1056, Oklahoma County, Oklahoma",5134,2268,0.44176081028437864
40109105800,"Census Tract 1058, Oklahoma County, Oklahoma",904,487,0.5387168141592921
40109106301,"Census Tract 1063.01, Oklahoma County, Oklahoma",3861,1541,0.39911939911939914
40109106302,"Census Tract 1063.02, Oklahoma County, Oklahoma",4902,2047,0.4175846593227254
40109106913,"Census Tract 1069.13, Oklahoma County, Oklahoma",3966,1440,0.3630862329803328
40109106915,"Census Tract 1069.15, Oklahoma County, Oklahoma",6718,2367,0.35233700506103005
40109107103,"Census Tract 1071.03, Oklahoma County, Oklahoma",1848,813,0.43993506493506496
40109107104,"Census Tract 1071.04, Oklahoma County, Oklahoma",3282,1301,0.3964046313223644
40109107209,"Census Tract 1072.09, Oklahoma County, Oklahoma",5591,2098,0.3752459309604722
40109107216,"Census Tract 1072.16, Oklahoma County, Oklahoma",3255,1271,0.3904761904761905
40109107218,"Census Tract 1072.18, Oklahoma County, Oklahoma",3267,1292,0.39546985001530455
40109107302,"Census Tract 1073.02, Oklahoma County, Oklahoma",2634,1101,0.417995444191344
40109107306,"Census Tract 1073.06, Oklahoma County, Oklahoma",3398,1465,0.43113596233078283
40109107401,"Census Tract 1074.01, Oklahoma County, Oklahoma",5954,2344,0.39368491770238495
40109108309,"Census Tract 1083.09, Oklahoma County, Oklahoma",2495,995,0.39879759519038077
40109109100,"Census Tract 1091, Oklahoma County, Oklahoma",182,124,0.6813186813186813
40119010102,"Census Tract 101.02, Payne County, Oklahoma",4869,2159,0.44341753953583896
40119010500,"Census Tract 105, Payne County, Oklahoma",3269,1731,0.5295197308045274
40119010600,"Census Tract 106, Payne County, Oklahoma",4979,1895,0.3805985137577827
40119010700,"Census Tract 107, Payne County, Oklahoma",3405,1554,0.45638766519823787
40119010800,"Census Tract 108, Payne County, Oklahoma",2233,801,0.3587102552619794
40123089100,"Census Tract 891, Pontotoc County, Oklahoma",2060,815,0.39563106796116504
40125500200,"Census Tract 5002, Pottawatomie County, Oklahoma",3249,1613,0.4964604493690366
40133583500,"Census Tract 5835, Seminole County, Oklahoma",1943,694,0.35717961914565105
40135030301,"Census Tract 303.01, Sequoyah County, Oklahoma",2241,850,0.37929495760821064
40143000300,"Census Tract 3, Tulsa County, Oklahoma",4115,1740,0.42284325637910086
40143000400,"Census Tract 4, Tulsa County, Oklahoma",4418,1759,0.3981439565414215
40143000500,"Census Tract 5, Tulsa County, Oklahoma",2278,1165,0.5114135206321334
40143000600,"Census Tract 6, Tulsa County, Oklahoma",1415,592,0.4183745583038869
40143001200,"Census Tract 12, Tulsa County, Oklahoma",1922,774,0.40270551508844954
40143001300,"Census Tract 13, Tulsa County, Oklahoma",2160,758,0.3509259259259259
40143001400,"Census Tract 14, Tulsa County, Oklahoma",5698,2309,0.4052299052299052
40143002100,"Census Tract 21, Tulsa County, Oklahoma",3408,1372,0.4025821596244131
40143004600,"Census Tract 46, Tulsa County, Oklahoma",3212,1755,0.5463885429638854
40143005700,"Census Tract 57, Tulsa County, Oklahoma",2379,837,0.35182849936948296
40143006200,"Census Tract 62, Tulsa County, Oklahoma",2641,1028,0.3892464975388111
40143007608,"Census Tract 76.08, Tulsa County, Oklahoma",2300,950,0.41304347826086957
40143007900,"Census Tract 79, Tulsa County, Oklahoma",4200,1795,0.42738095238095236
40143008001,"Census Tract 80.01, Tulsa County, Oklahoma",2164,1401,0.6474121996303143
40143008800,"Census Tract 88, Tulsa County, Oklahoma",2358,976,0.41391009329940626
40147000200,"Census Tract 2, Washington County, Oklahoma",2015,856,0.4248138957816377
41003001101,"Census Tract 11.01, Benton County, Oregon",3677,2058,0.5596954038618439
41003001102,"Census Tract 11.02, Benton County, Oregon",4746,2379,0.5012642225031606
41029000100,"Census Tract 1, Jackson County, Oregon",2077,1215,0.5849783341357727
41035971200,"Census Tract 9712, Klamath County, Oregon",2412,873,0.3619402985074627
41039003102,"Census Tract 31.02, Lane County, Oregon",6923,2717,0.39245991622129134
41039003800,"Census Tract 38, Lane County, Oregon",7235,4964,0.6861091914305459
41039003900,"Census Tract 39, Lane County, Oregon",2727,1111,0.4074074074074074
41039004000,"Census Tract 40, Lane County, Oregon",2428,953,0.392504118616145
41039004200,"Census Tract 42, Lane County, Oregon",3632,1597,0.4397026431718062
41039004800,"Census Tract 48, Lane County, Oregon",5086,2999,0.5896578843885175
41043020802,"Census Tract 208.02, Linn County, Oregon",6285,2625,0.41766109785202865
41045970400,"Census Tract 9704, Malheur County, Oregon",4379,1571,0.35875770723909567
41047000400,"Census Tract 4, Marion County, Oregon",5042,2187,0.43375644585481954
41047000502,"Census Tract 5.02, Marion County, Oregon",5006,2696,0.5385537355173792
41047010306,"Census Tract 103.06, Marion County, Oregon",8967,3723,0.41518902643024425
41051001101,"Census Tract 11.01, Multnomah County, Oregon",2062,841,0.40785645004849663
41051004001,"Census Tract 40.01, Multnomah County, Oregon",8486,3216,0.37897713881687484
41051005500,"Census Tract 55, Multnomah County, Oregon",2886,1121,0.38842688842688844
41051007400,"Census Tract 74, Multnomah County, Oregon",4006,1721,0.4296055916125811
41051008301,"Census Tract 83.01, Multnomah County, Oregon",4317,1546,0.35811906416492933
41051009101,"Census Tract 91.01, Multnomah County, Oregon",5927,2654,0.4477813396321917
41051009604,"Census Tract 96.04, Multnomah County, Oregon",5406,2276,0.4210136884942656
41051009606,"Census Tract 96.06, Multnomah County, Oregon",5579,1993,0.35723247893887794
41051009801,"Census Tract 98.01, Multnomah County, Oregon",4416,1924,0.43568840579710144
41051010304,"Census Tract 103.04, Multnomah County, Oregon",4679,1697,0.3626843342594572
41051010600,"Census Tract 106, Multnomah County, Oregon",2917,1173,0.40212547137470006
41067032005,"Census Tract 320.05, Washington County, Oregon",4045,1433,0.3542645241038319
41067032409,"Census Tract 324.09, Washington County, Oregon",5579,2454,0.4398637748700484
41071030202,"Census Tract 302.02, Yamhill County, Oregon",6548,2540,0.3879047037263286
42003030500,"Census Tract 305, Allegheny County, Pennsylvania",2225,906,0.4071910112359551
42003040400,"Census Tract 404, Allegheny County, Pennsylvania",2098,977,0.46568160152526217
42003040500,"Census Tract 405, Allegheny County, Pennsylvania",3629,2269,0.6252411132543401
42003040600,"Census Tract 406, Allegheny County, Pennsylvania",2193,1354,0.6174190606475148
42003040900,"Census Tract 409, Allegheny County, Pennsylvania",2921,1479,0.5063334474495036
42003050900,"Census Tract 509, Allegheny County, Pennsylvania",1349,980,0.72646404744255
42003051100,"Census Tract 511, Allegheny County, Pennsylvania",327,241,0.7370030581039755
42003080400,"Census Tract 804, Allegheny County, Pennsylvania",1551,560,0.3610573823339781
42003101600,"Census Tract 1016, Allegheny County, Pennsylvania",990,467,0.4717171717171717
42003101700,"Census Tract 1017, Allegheny County, Pennsylvania",1539,605,0.3931124106562703
42003111400,"Census Tract 1114, Allegheny County, Pennsylvania",1437,508,0.3535142658315936
42003120400,"Census Tract 1204, Allegheny County, Pennsylvania",734,308,0.4196185286103542
42003130100,"Census Tract 1301, Allegheny County, Pennsylvania",1948,993,0.5097535934291582
42003130200,"Census Tract 1302, Allegheny County, Pennsylvania",1423,567,0.39845397048489106
42003130300,"Census Tract 1303, Allegheny County, Pennsylvania",1294,520,0.401854714064915
42003130400,"Census Tract 1304, Allegheny County, Pennsylvania",982,428,0.43584521384928715
42003130600,"Census Tract 1306, Allegheny County, Pennsylvania",2859,1290,0.45120671563483733
42003250300,"Census Tract 2503, Allegheny County, Pennsylvania",1378,536,0.3889695210449927
42003260900,"Census Tract 2609, Allegheny County, Pennsylvania",1545,1268,0.8207119741100324
42003261400,"Census Tract 2614, Allegheny County, Pennsylvania",1883,704,0.37387148167817313
42003300100,"Census Tract 3001, Allegheny County, Pennsylvania",4255,1728,0.4061104582843713
42003401200,"Census Tract 4012, Allegheny County, Pennsylvania",3057,1137,0.3719332679097154
42003481000,"Census Tract 4810, Allegheny County, Pennsylvania",3399,1243,0.3656957928802589
42003486700,"Census Tract 4867, Allegheny County, Pennsylvania",2226,1041,0.46765498652291104
42003486900,"Census Tract 4869, Allegheny County, Pennsylvania",1398,606,0.4334763948497854
42003492800,"Census Tract 4928, Allegheny County, Pennsylvania",2605,997,0.38272552783109404
42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",1411,736,0.5216158752657689
42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",2190,939,0.42876712328767125
42003550900,"Census Tract 5509, Allegheny County, Pennsylvania",1740,628,0.36091954022988504
42003551200,"Census Tract 5512, Allegheny County, Pennsylvania",3677,1411,0.38373674190916507
42003551900,"Census Tract 5519, Allegheny County, Pennsylvania",1614,949,0.5879801734820322
42003552100,"Census Tract 5521, Allegheny County, Pennsylvania",1485,750,0.5050505050505051
42003552300,"Census Tract 5523, Allegheny County, Pennsylvania",2184,940,0.43040293040293043
42003561100,"Census Tract 5611, Allegheny County, Pennsylvania",898,379,0.4220489977728285
42003561200,"Census Tract 5612, Allegheny County, Pennsylvania",1302,470,0.36098310291858676
42003562000,"Census Tract 5620, Allegheny County, Pennsylvania",2988,1392,0.46586345381526106
42003562300,"Census Tract 5623, Allegheny County, Pennsylvania",3680,1489,0.4046195652173913
42003980100,"Census Tract 9801, Allegheny County, Pennsylvania",27,14,0.5185185185185185
42007602800,"Census Tract 6028, Beaver County, Pennsylvania",2589,951,0.36732329084588644
42007604500,"Census Tract 6045, Beaver County, Pennsylvania",2342,880,0.37574722459436377
42007605700,"Census Tract 6057, Beaver County, Pennsylvania",2344,835,0.3562286689419795
42011000100,"Census Tract 1, Berks County, Pennsylvania",5343,2739,0.5126333520494104
42011000200,"Census Tract 2, Berks County, Pennsylvania",3990,2081,0.5215538847117794
42011000800,"Census Tract 8, Berks County, Pennsylvania",4356,1785,0.4097796143250689
42011001000,"Census Tract 10, Berks County, Pennsylvania",3283,1307,0.3981114833993299
